"date","open","high","low","close","adj_close","volume"
"2021-09-03","53.01","54.07","49.71","50.69","50.69","10634400"
"2021-09-07","51.56","52.47","49.03","49.75","49.75","9985200"
"2021-09-08","50.47","51.72","47.67","49.70","49.70","20694400"
"2021-09-09","45.02","50.50","44.50","49.79","49.79","30046000"
"2021-09-10","49.60","50.54","47.50","47.60","47.60","12170400"
"2021-09-13","48.44","52.22","47.88","50.85","50.85","17336400"
"2021-09-14","50.16","51.15","48.75","49.81","49.81","8566400"
"2021-09-15","49.25","51.22","48.44","51.13","51.13","9241600"
"2021-09-16","50.58","54.14","50.29","51.59","51.59","12232800"
"2021-09-17","52.01","53.12","50.20","51.24","51.24","15783600"
"2021-09-20","50.00","50.71","46.14","48.05","48.05","15767200"
"2021-09-21","49.84","49.84","46.50","47.49","47.49","10535200"
"2021-09-22","47.41","48.38","46.57","47.54","47.54","9026400"
"2021-09-23","48.08","48.94","47.65","47.81","47.81","6729200"
"2021-09-24","47.75","47.93","46.03","46.29","46.29","6743200"
"2021-09-27","46.48","48.01","46.47","47.37","47.37","5880400"
"2021-09-28","47.00","47.70","44.50","44.65","44.65","7082000"
"2021-09-29","45.02","46.12","43.65","43.98","43.98","7599600"
"2021-09-30","43.75","46.36","41.70","43.87","43.87","12682800"
"2021-10-01","44.85","44.87","43.06","44.23","44.23","6204400"
"2021-10-04","43.99","44.24","42.69","42.84","42.84","4782800"
"2021-10-05","42.80","43.29","41.67","43.04","43.04","5263600"
"2021-10-06","42.51","43.24","41.45","42.77","42.77","4801200"
"2021-10-07","43.00","43.80","42.63","43.03","43.03","4637200"
"2021-10-08","43.13","43.93","42.78","43.17","43.17","3272800"
"2021-10-11","43.25","47.12","43.25","44.53","44.53","10739600"
"2021-10-12","45.13","45.45","43.45","43.96","43.96","4934800"
"2021-10-13","44.58","47.05","44.00","46.01","46.01","7711600"
"2021-10-14","45.94","47.55","45.65","45.96","45.96","6695600"
"2021-10-15","46.00","46.74","45.22","45.82","45.82","4800000"
"2021-10-18","45.74","47.47","45.64","46.51","46.51","6358400"
"2021-10-19","47.25","48.04","46.10","46.70","46.70","8282400"
"2021-10-20","46.58","47.00","45.49","46.13","46.13","9107600"
"2021-10-21","46.18","47.67","45.15","45.43","45.43","9609600"
"2021-10-22","44.53","44.87","41.95","42.45","42.45","11201600"
"2021-10-25","42.36","43.70","41.81","43.49","43.49","5771200"
"2021-10-26","43.34","46.25","43.13","44.46","44.46","8706800"
"2021-10-27","45.00","45.77","43.08","43.38","43.38","4428000"
"2021-10-28","43.79","45.79","43.75","45.71","45.71","6784800"
"2021-10-29","45.70","46.44","44.50","45.88","45.88","9176000"
"2021-11-01","45.63","52.14","45.51","50.02","50.02","19776800"
"2021-11-02","49.84","52.99","47.92","51.75","51.75","15529200"
"2021-11-03","53.50","63.92","52.06","54.58","54.58","45062400"
"2021-11-04","55.50","57.24","52.89","54.46","54.46","11632000"
"2021-11-05","55.16","55.25","52.25","53.31","53.31","7242800"
"2021-11-08","53.13","56.26","53.00","54.66","54.66","8631600"
"2021-11-09","55.50","55.87","51.11","51.65","51.65","7381200"
"2021-11-10","50.53","51.85","49.13","49.80","49.80","5237600"
"2021-11-11","50.00","52.02","49.54","51.08","51.08","4317600"
"2021-11-12","50.54","51.34","49.47","50.53","50.53","3712000"
"2021-11-15","50.97","52.88","50.42","52.29","52.29","5865600"
"2021-11-16","52.26","53.14","50.91","51.79","51.79","4858400"
"2021-11-17","51.58","54.42","51.50","52.50","52.50","5410800"
"2021-11-18","52.56","53.79","51.88","52.53","52.53","4017600"
"2021-11-19","52.29","57.35","52.06","57.20","57.20","12136800"
"2021-11-22","57.62","62.41","57.44","61.89","61.89","17485600"
"2021-11-23","60.96","63.05","53.14","53.47","53.47","13380800"
"2021-11-24","54.31","56.00","52.00","52.95","52.95","5237600"
"2021-11-26","52.02","52.93","49.80","49.93","49.93","4941200"
"2021-11-29","51.00","51.98","50.24","50.50","50.50","4435200"
"2021-11-30","50.03","50.99","47.00","49.05","49.05","6895600"
"2021-12-01","49.85","50.03","44.25","44.96","44.96","9406000"
"2021-12-02","46.25","46.86","43.27","45.39","45.39","8348400"
"2021-12-03","45.25","45.98","39.76","43.10","43.10","16386800"
"2021-12-06","41.50","43.33","40.80","41.78","41.78","8914400"
"2021-12-07","43.79","45.49","42.63","44.45","44.45","7889600"
"2021-12-08","44.15","45.06","42.99","43.41","43.41","10444800"
"2021-12-09","41.75","43.17","37.75","38.94","38.94","20337200"
"2021-12-10","39.96","40.58","37.00","39.75","39.75","18107600"
"2021-12-13","40.08","40.22","33.77","34.22","34.22","21944800"
"2021-12-14","32.75","37.59","32.38","36.92","36.92","26048400"
"2021-12-15","36.87","38.00","35.28","37.15","37.15","11064000"
"2021-12-16","38.23","38.61","35.53","36.15","36.15","8659200"
"2021-12-17","35.94","39.64","34.83","38.91","38.91","17226800"
"2021-12-20","38.30","39.92","37.42","39.29","39.29","7314400"
"2021-12-21","39.26","40.06","38.79","39.53","39.53","5720800"
"2021-12-22","39.58","39.79","38.03","38.50","38.50","4188800"
"2021-12-23","38.50","38.75","36.51","38.04","38.04","4222000"
"2021-12-27","38.00","38.15","35.00","37.08","37.08","6454400"
"2021-12-28","36.88","39.35","36.60","36.62","36.62","5324400"
"2021-12-29","36.96","38.87","35.54","38.48","38.48","8149600"
"2021-12-30","37.75","40.00","37.50","38.83","38.83","6247600"
